customer_id,signup_date,country,plan_type,monthly_price,usage_hours,ticket_count,churned,monthly_revenue,churned_flag,tenure_days,usage_level,support_intensity,revenue_tier
3958,2022-10-27,UK,Premium,20,22.17,0,No,20,0,1146,High,None,Low
3959,2022-12-23,Canada,Standard,70,13.06,1,No,70,0,1089,Medium,Moderate,High
3960,2022-07-27,Australia,Standard,40,9.49,1,No,40,0,1238,Medium,Moderate,Mid
3961,2023-02-19,UK,Basic,70,7.3,2,Yes,70,1,1031,Medium,Moderate,High
3962,2021-09-19,USA,Standard,40,5.4,0,Yes,40,1,1549,Medium,None,Mid
3963,2022-12-31,UK,Basic,40,9.43,1,No,40,0,1081,Medium,Moderate,Mid
3964,2021-10-10,Canada,Basic,40,13.17,0,No,40,0,1528,Medium,None,Mid
3965,2022-10-10,Canada,Standard,40,5.93,1,No,40,0,1163,Medium,Moderate,Mid
3966,2022-04-12,Canada,Premium,40,8.91,0,No,40,0,1344,Medium,None,Mid
3967,2022-01-15,Canada,Basic,70,5.9,1,No,70,0,1431,Medium,Moderate,High
3968,2021-12-28,USA,Basic,70,9.17,0,No,70,0,1449,Medium,None,High
3969,2022-03-25,UK,Standard,20,3.73,0,Yes,20,1,1362,Low,None,Low
3970,2022-03-17,USA,Standard,40,2.16,3,No,40,0,1370,Low,Moderate,Mid
3971,2021-04-03,USA,Premium,20,15.42,0,No,20,0,1718,Medium,None,Low
3972,2022-09-13,USA,Standard,70,2.19,2,No,70,0,1190,Low,Moderate,High
3973,2023-01-23,Canada,Basic,20,7.4,2,No,20,0,1058,Medium,Moderate,Low
3974,2023-05-17,Canada,Premium,70,1.67,0,Yes,70,1,944,Low,None,High
3975,2022-02-28,Canada,Standard,40,8.05,1,No,40,0,1387,Medium,Moderate,Mid
3976,2021-05-22,UK,Premium,20,2.71,1,No,20,0,1669,Low,Moderate,Low
3977,2021-10-18,Australia,Standard,20,9.27,1,No,20,0,1520,Medium,Moderate,Low
3978,2022-03-08,Canada,Premium,20,1.26,1,No,20,0,1379,Low,Moderate,Low
3979,2023-01-19,UK,Basic,20,15.72,1,No,20,0,1062,Medium,Moderate,Low
3980,2023-05-02,Canada,Basic,40,17.6,1,No,40,0,959,Medium,Moderate,Mid
3981,2023-04-04,Canada,Premium,70,5.25,1,No,70,0,987,Medium,Moderate,High
3982,2022-11-20,USA,Basic,70,42.65,2,No,70,0,1122,High,Moderate,High
3983,2022-10-15,USA,Basic,40,14.27,1,No,40,0,1158,Medium,Moderate,Mid
3984,2022-12-02,USA,Standard,70,4.24,0,No,70,0,1110,Low,None,High
3985,2021-02-18,UK,Premium,20,5.07,1,Yes,20,1,1762,Medium,Moderate,Low
3986,2021-10-29,Australia,Basic,40,2.16,2,Yes,40,1,1509,Low,Moderate,Mid
3987,2023-05-31,Australia,Premium,70,20.49,0,Yes,70,1,930,High,None,High
3988,2021-07-09,UK,Standard,40,10.94,0,No,40,0,1621,Medium,None,Mid
3989,2021-05-16,Canada,Standard,40,17.08,3,No,40,0,1675,Medium,Moderate,Mid
3990,2022-07-09,UK,Premium,70,1.29,0,No,70,0,1256,Low,None,High
3991,2022-02-08,Canada,Basic,70,3.5,2,No,70,0,1407,Low,Moderate,High
3992,2023-06-11,UK,Basic,40,6.27,1,No,40,0,919,Medium,Moderate,Mid
3993,2023-05-15,UK,Basic,40,8.21,1,No,40,0,946,Medium,Moderate,Mid
3994,2022-08-25,UK,Standard,70,13.74,4,No,70,0,1209,Medium,High,High
3995,2023-03-18,Australia,Standard,40,3.41,2,No,40,0,1004,Low,Moderate,Mid
3996,2021-12-07,USA,Premium,70,14.65,2,No,70,0,1470,Medium,Moderate,High
3997,2023-01-27,UK,Standard,40,12.73,2,Yes,40,1,1054,Medium,Moderate,Mid
3998,2022-12-05,Australia,Standard,40,8.73,1,No,40,0,1107,Medium,Moderate,Mid
3999,2021-11-14,USA,Standard,40,6.2,0,No,40,0,1493,Medium,None,Mid
4000,2022-09-10,USA,Basic,70,6.26,2,Yes,70,1,1193,Medium,Moderate,High
4001,2021-12-29,UK,Basic,20,1.52,1,Yes,20,1,1448,Low,Moderate,Low
4002,2023-04-02,Canada,Premium,70,35.2,4,No,70,0,989,High,High,High
4003,2022-01-17,Canada,Basic,40,3.37,2,Yes,40,1,1429,Low,Moderate,Mid
4004,2021-08-21,Canada,Basic,20,4.53,0,No,20,0,1578,Low,None,Low
4005,2023-02-16,UK,Standard,20,2.47,2,No,20,0,1034,Low,Moderate,Low
4006,2021-12-10,Canada,Basic,40,3.92,1,No,40,0,1467,Low,Moderate,Mid
4007,2022-07-03,Australia,Premium,70,10.21,1,No,70,0,1262,Medium,Moderate,High
4008,2023-03-28,Australia,Basic,20,3.32,0,No,20,0,994,Low,None,Low
4009,2022-07-07,Australia,Basic,20,16.36,0,No,20,0,1258,Medium,None,Low
4010,2022-06-13,Australia,Basic,70,5.5,1,No,70,0,1282,Medium,Moderate,High
4011,2023-05-06,USA,Standard,70,2.98,1,No,70,0,955,Low,Moderate,High
4012,2023-02-28,Australia,Basic,20,1.26,3,No,20,0,1022,Low,Moderate,Low
4013,2023-03-30,Canada,Standard,70,2.03,0,No,70,0,992,Low,None,High
4014,2022-07-25,UK,Premium,20,3.4,2,No,20,0,1240,Low,Moderate,Low
4015,2021-07-02,Canada,Premium,40,14.96,0,Yes,40,1,1628,Medium,None,Mid
4016,2021-02-10,Australia,Basic,70,6.78,1,No,70,0,1770,Medium,Moderate,High
4017,2022-07-05,USA,Basic,20,16.09,1,No,20,0,1260,Medium,Moderate,Low
4018,2022-02-01,Australia,Standard,70,5.73,2,No,70,0,1414,Medium,Moderate,High
4019,2022-12-05,UK,Premium,70,14.96,1,No,70,0,1107,Medium,Moderate,High
4020,2023-02-18,Canada,Premium,20,6.82,0,Yes,20,1,1032,Medium,None,Low
4021,2022-05-09,UK,Basic,40,11.18,4,No,40,0,1317,Medium,High,Mid
4022,2022-10-21,UK,Standard,20,4.38,0,Yes,20,1,1152,Low,None,Low
4023,2021-11-29,UK,Basic,70,16.49,2,Yes,70,1,1478,Medium,Moderate,High
4024,2021-05-07,Canada,Basic,20,14.23,3,Yes,20,1,1684,Medium,Moderate,Low
4025,2022-07-12,Australia,Basic,70,5.16,2,No,70,0,1253,Medium,Moderate,High
4026,2022-07-11,UK,Basic,20,9.42,0,No,20,0,1254,Medium,None,Low
4027,2021-01-01,Canada,Basic,40,4.2,1,No,40,0,1810,Low,Moderate,Mid
4028,2021-06-17,USA,Basic,40,4.33,2,Yes,40,1,1643,Low,Moderate,Mid
4029,2022-09-12,Canada,Standard,40,1.75,2,No,40,0,1191,Low,Moderate,Mid
4030,2021-01-19,USA,Basic,40,10.31,2,No,40,0,1792,Medium,Moderate,Mid
4031,2021-11-28,Canada,Standard,20,1.77,0,No,20,0,1479,Low,None,Low
4032,2022-08-07,Australia,Basic,40,6.49,1,Yes,40,1,1227,Medium,Moderate,Mid
4033,2022-04-01,UK,Basic,20,3.5,1,No,20,0,1355,Low,Moderate,Low
4034,2021-04-19,Australia,Basic,70,25.47,1,No,70,0,1702,High,Moderate,High
4035,2021-09-25,Canada,Basic,70,3.12,0,No,70,0,1543,Low,None,High
4036,2022-03-21,UK,Standard,70,13.3,0,Yes,70,1,1366,Medium,None,High
4037,2021-08-28,USA,Basic,40,11.84,1,No,40,0,1571,Medium,Moderate,Mid
4038,2021-10-28,Canada,Standard,40,9.26,1,Yes,40,1,1510,Medium,Moderate,Mid
4039,2022-08-25,UK,Basic,40,9.82,2,No,40,0,1209,Medium,Moderate,Mid
4040,2021-04-13,USA,Standard,70,2.65,0,No,70,0,1708,Low,None,High
4041,2021-09-07,USA,Standard,70,26.89,0,No,70,0,1561,High,None,High
4042,2022-03-29,Australia,Basic,70,16.36,1,No,70,0,1358,Medium,Moderate,High
4043,2022-06-04,Canada,Basic,70,7.08,1,No,70,0,1291,Medium,Moderate,High
4044,2021-06-02,USA,Basic,20,9.26,1,Yes,20,1,1658,Medium,Moderate,Low
4045,2023-05-09,UK,Standard,20,24.59,0,Yes,20,1,952,High,None,Low
4046,2021-06-23,USA,Basic,40,18.56,2,No,40,0,1637,Medium,Moderate,Mid
4047,2021-12-09,USA,Standard,40,13.16,1,Yes,40,1,1468,Medium,Moderate,Mid
4048,2022-11-01,Australia,Standard,70,4.65,1,No,70,0,1141,Low,Moderate,High
4049,2022-03-07,Australia,Premium,20,11.33,1,Yes,20,1,1380,Medium,Moderate,Low
4050,2022-12-28,UK,Standard,20,2.47,2,No,20,0,1084,Low,Moderate,Low
4051,2022-11-20,Australia,Standard,40,4.36,0,No,40,0,1122,Low,None,Mid
4052,2022-11-18,USA,Basic,20,13.68,2,No,20,0,1124,Medium,Moderate,Low
4053,2023-05-02,USA,Premium,40,26.02,3,No,40,0,959,High,Moderate,Mid
4054,2023-04-30,Australia,Standard,70,6.35,1,No,70,0,961,Medium,Moderate,High
4055,2022-10-20,USA,Basic,70,9.64,1,No,70,0,1153,Medium,Moderate,High
4056,2021-11-20,USA,Premium,40,2.03,1,No,40,0,1487,Low,Moderate,Mid
4057,2022-11-04,UK,Basic,70,2.68,2,Yes,70,1,1138,Low,Moderate,High
4058,2022-10-01,Australia,Premium,70,3.76,1,Yes,70,1,1172,Low,Moderate,High
4059,2022-02-24,USA,Premium,20,10.38,0,Yes,20,1,1391,Medium,None,Low
4060,2022-08-17,Australia,Basic,20,18.09,1,No,20,0,1217,Medium,Moderate,Low
4061,2022-04-30,UK,Standard,20,7.39,1,No,20,0,1326,Medium,Moderate,Low
4062,2022-10-21,Australia,Basic,20,4.4,2,Yes,20,1,1152,Low,Moderate,Low
4063,2023-01-21,USA,Basic,20,5.92,0,No,20,0,1060,Medium,None,Low
4064,2022-02-16,Australia,Basic,40,31.12,0,Yes,40,1,1399,High,None,Mid
4065,2021-03-25,USA,Standard,40,4.72,1,No,40,0,1727,Low,Moderate,Mid
4066,2021-04-23,USA,Basic,20,17.35,0,No,20,0,1698,Medium,None,Low
4067,2023-01-07,USA,Basic,70,8.96,3,No,70,0,1074,Medium,Moderate,High
4068,2021-11-28,UK,Standard,70,3.77,2,No,70,0,1479,Low,Moderate,High
4069,2022-01-13,Australia,Basic,40,6.23,2,No,40,0,1433,Medium,Moderate,Mid
4070,2023-01-25,UK,Basic,40,10.74,1,No,40,0,1056,Medium,Moderate,Mid
4071,2022-10-17,Australia,Basic,40,15.59,0,Yes,40,1,1156,Medium,None,Mid
4072,2021-02-10,UK,Basic,70,5.84,3,No,70,0,1770,Medium,Moderate,High
4073,2023-02-09,Canada,Basic,40,1.17,4,No,40,0,1041,Low,High,Mid
4074,2023-03-08,USA,Basic,70,2.6,0,No,70,0,1014,Low,None,High
4075,2021-04-15,USA,Premium,40,12.72,0,No,40,0,1706,Medium,None,Mid
4076,2021-07-21,UK,Standard,70,5.84,0,No,70,0,1609,Medium,None,High
4077,2022-03-26,Canada,Basic,40,9.24,1,No,40,0,1361,Medium,Moderate,Mid
4078,2023-03-30,USA,Basic,40,5.82,1,No,40,0,992,Medium,Moderate,Mid
4079,2023-04-23,Australia,Basic,70,6.81,1,Yes,70,1,968,Medium,Moderate,High
4080,2021-09-23,UK,Standard,40,3.33,1,Yes,40,1,1545,Low,Moderate,Mid
4081,2021-07-29,USA,Basic,20,5.65,0,No,20,0,1601,Medium,None,Low
4082,2022-07-17,USA,Basic,70,1.68,2,Yes,70,1,1248,Low,Moderate,High
4083,2021-04-28,UK,Premium,40,10.08,1,Yes,40,1,1693,Medium,Moderate,Mid
4084,2022-12-14,UK,Basic,70,25.25,3,No,70,0,1098,High,Moderate,High
4085,2022-01-12,Australia,Basic,40,6.94,0,No,40,0,1434,Medium,None,Mid
4086,2022-07-05,Australia,Premium,20,16.96,1,No,20,0,1260,Medium,Moderate,Low
4087,2022-06-24,USA,Standard,40,20.81,0,No,40,0,1271,High,None,Mid
4088,2023-02-10,USA,Basic,40,7.69,0,No,40,0,1040,Medium,None,Mid
4089,2021-03-25,UK,Standard,20,21.54,1,No,20,0,1727,High,Moderate,Low
4090,2022-03-30,USA,Basic,70,3.45,2,No,70,0,1357,Low,Moderate,High
4091,2022-10-29,USA,Standard,40,4.0,2,Yes,40,1,1144,Low,Moderate,Mid
4092,2022-09-21,UK,Basic,40,24.75,0,No,40,0,1182,High,None,Mid
4093,2022-05-29,USA,Premium,20,7.68,1,No,20,0,1297,Medium,Moderate,Low
4094,2022-08-28,USA,Premium,70,4.29,0,No,70,0,1206,Low,None,High
4095,2022-11-09,Canada,Premium,70,2.27,3,No,70,0,1133,Low,Moderate,High
4096,2022-01-22,Australia,Premium,20,11.12,1,No,20,0,1424,Medium,Moderate,Low
4097,2021-12-16,UK,Standard,20,9.62,1,No,20,0,1461,Medium,Moderate,Low
4098,2021-10-23,Canada,Basic,40,16.04,2,No,40,0,1515,Medium,Moderate,Mid
4099,2021-09-15,Australia,Basic,20,16.94,0,Yes,20,1,1553,Medium,None,Low
4100,2021-03-22,Australia,Standard,20,6.16,2,Yes,20,1,1730,Medium,Moderate,Low
4101,2021-09-25,Australia,Premium,20,9.52,1,No,20,0,1543,Medium,Moderate,Low
4102,2022-02-23,Canada,Basic,70,17.7,1,No,70,0,1392,Medium,Moderate,High
4103,2021-08-23,Canada,Premium,20,24.41,1,Yes,20,1,1576,High,Moderate,Low
4104,2023-04-13,Australia,Premium,40,2.07,2,No,40,0,978,Low,Moderate,Mid
4105,2021-11-07,USA,Premium,40,5.04,1,Yes,40,1,1500,Medium,Moderate,Mid
4106,2023-03-24,USA,Premium,40,5.18,0,No,40,0,998,Medium,None,Mid
4107,2021-12-23,Canada,Basic,20,18.58,1,No,20,0,1454,Medium,Moderate,Low
4108,2021-08-01,Canada,Basic,70,13.57,0,No,70,0,1598,Medium,None,High
4109,2022-07-28,Canada,Basic,20,8.17,2,No,20,0,1237,Medium,Moderate,Low
4110,2021-02-18,Australia,Basic,20,10.64,2,No,20,0,1762,Medium,Moderate,Low
4111,2021-05-07,USA,Standard,40,6.05,1,No,40,0,1684,Medium,Moderate,Mid
4112,2021-08-11,Canada,Premium,20,9.35,2,No,20,0,1588,Medium,Moderate,Low
4113,2021-10-06,Canada,Premium,70,4.61,0,No,70,0,1532,Low,None,High
4114,2022-02-12,UK,Standard,40,3.38,0,No,40,0,1403,Low,None,Mid
4115,2022-05-20,Australia,Basic,70,7.59,1,Yes,70,1,1306,Medium,Moderate,High
4116,2021-10-21,UK,Basic,70,14.5,0,No,70,0,1517,Medium,None,High
4117,2023-03-07,USA,Basic,70,9.9,1,Yes,70,1,1015,Medium,Moderate,High
4118,2021-10-04,UK,Basic,20,20.76,3,No,20,0,1534,High,Moderate,Low
4119,2022-03-14,UK,Standard,20,8.22,3,No,20,0,1373,Medium,Moderate,Low
4120,2021-04-17,UK,Basic,20,0.79,2,No,20,0,1704,Low,Moderate,Low
4121,2022-10-20,Australia,Basic,20,6.3,1,Yes,20,1,1153,Medium,Moderate,Low
4122,2022-02-24,USA,Basic,40,0.8,2,No,40,0,1391,Low,Moderate,Mid
4123,2022-09-03,UK,Standard,20,11.22,0,No,20,0,1200,Medium,None,Low
4124,2022-03-05,Australia,Basic,40,5.71,0,No,40,0,1382,Medium,None,Mid
4125,2022-01-10,USA,Basic,70,7.48,0,No,70,0,1436,Medium,None,High
4126,2021-03-14,Canada,Basic,40,19.39,1,No,40,0,1738,Medium,Moderate,Mid
4127,2022-09-26,UK,Premium,20,10.46,2,No,20,0,1177,Medium,Moderate,Low
4128,2021-01-30,USA,Basic,40,4.94,2,Yes,40,1,1781,Low,Moderate,Mid
4129,2021-07-07,UK,Standard,20,11.14,0,No,20,0,1623,Medium,None,Low
4130,2021-12-30,Canada,Standard,20,14.24,0,No,20,0,1447,Medium,None,Low
4131,2023-05-16,USA,Standard,40,4.84,0,No,40,0,945,Low,None,Mid
4132,2023-03-11,Australia,Premium,40,12.51,1,No,40,0,1011,Medium,Moderate,Mid
4133,2022-03-27,USA,Basic,70,6.93,3,No,70,0,1360,Medium,Moderate,High
4134,2021-07-14,Australia,Basic,70,4.97,2,Yes,70,1,1616,Low,Moderate,High
4135,2021-06-05,USA,Basic,70,8.92,2,No,70,0,1655,Medium,Moderate,High
4136,2021-06-21,Australia,Standard,70,3.82,1,Yes,70,1,1639,Low,Moderate,High
4137,2023-04-27,Canada,Basic,70,12.35,1,No,70,0,964,Medium,Moderate,High
4138,2021-02-10,Canada,Basic,40,4.11,0,No,40,0,1770,Low,None,Mid
4139,2021-03-04,Canada,Standard,70,16.85,0,Yes,70,1,1748,Medium,None,High
4140,2021-01-23,USA,Standard,40,9.73,0,No,40,0,1788,Medium,None,Mid
4141,2021-12-26,Canada,Basic,70,17.14,1,No,70,0,1451,Medium,Moderate,High
4142,2021-03-16,UK,Standard,20,6.2,1,No,20,0,1736,Medium,Moderate,Low
4143,2022-07-14,Canada,Standard,70,5.75,0,No,70,0,1251,Medium,None,High
4144,2022-11-03,Australia,Basic,20,13.44,0,No,20,0,1139,Medium,None,Low
4145,2023-04-05,Australia,Basic,40,6.27,0,Yes,40,1,986,Medium,None,Mid
4146,2021-04-28,Australia,Standard,70,7.19,0,Yes,70,1,1693,Medium,None,High
4147,2022-09-04,USA,Standard,40,7.21,3,No,40,0,1199,Medium,Moderate,Mid
4148,2022-01-15,UK,Basic,70,1.34,3,No,70,0,1431,Low,Moderate,High
4149,2022-11-10,Canada,Basic,40,23.66,2,No,40,0,1132,High,Moderate,Mid
4150,2021-10-17,UK,Standard,70,11.2,1,No,70,0,1521,Medium,Moderate,High
4151,2022-03-16,UK,Premium,70,15.0,0,No,70,0,1371,Medium,None,High
4152,2022-10-30,Australia,Standard,20,9.79,3,No,20,0,1143,Medium,Moderate,Low
4153,2021-01-07,Australia,Basic,40,10.15,1,No,40,0,1804,Medium,Moderate,Mid
4154,2021-07-15,Australia,Basic,40,8.48,0,No,40,0,1615,Medium,None,Mid
4155,2022-02-25,USA,Premium,40,2.35,1,Yes,40,1,1390,Low,Moderate,Mid
4156,2022-07-22,UK,Basic,40,12.32,1,No,40,0,1243,Medium,Moderate,Mid
4157,2023-04-13,UK,Premium,40,9.91,2,No,40,0,978,Medium,Moderate,Mid
4158,2021-07-12,USA,Premium,20,2.6,0,No,20,0,1618,Low,None,Low
4159,2022-07-13,USA,Basic,70,13.02,3,No,70,0,1252,Medium,Moderate,High
4160,2021-05-28,USA,Premium,20,22.06,4,No,20,0,1663,High,High,Low
4161,2023-02-26,UK,Basic,40,10.23,1,No,40,0,1024,Medium,Moderate,Mid
4162,2022-10-31,UK,Premium,40,22.59,3,No,40,0,1142,High,Moderate,Mid
4163,2021-07-21,Australia,Basic,70,2.3,2,Yes,70,1,1609,Low,Moderate,High
4164,2022-03-20,Australia,Basic,20,12.27,2,No,20,0,1367,Medium,Moderate,Low
4165,2022-02-23,UK,Standard,70,17.09,0,No,70,0,1392,Medium,None,High
4166,2022-03-03,Australia,Standard,70,7.54,0,No,70,0,1384,Medium,None,High
4167,2022-04-24,USA,Basic,20,2.52,0,Yes,20,1,1332,Low,None,Low
4168,2022-04-20,Canada,Standard,70,17.12,0,No,70,0,1336,Medium,None,High
4169,2021-05-06,Australia,Basic,20,13.56,1,Yes,20,1,1685,Medium,Moderate,Low
4170,2022-01-30,UK,Basic,20,4.06,1,No,20,0,1416,Low,Moderate,Low
4171,2023-03-28,Australia,Basic,40,4.46,1,No,40,0,994,Low,Moderate,Mid
4172,2023-05-31,Australia,Basic,70,8.97,1,No,70,0,930,Medium,Moderate,High
4173,2023-03-17,Australia,Basic,40,47.19,1,No,40,0,1005,High,Moderate,Mid
4174,2022-07-30,Canada,Basic,70,4.56,1,No,70,0,1235,Low,Moderate,High
4175,2021-11-21,USA,Basic,70,12.19,1,No,70,0,1486,Medium,Moderate,High
4176,2022-01-27,UK,Basic,40,4.56,0,Yes,40,1,1419,Low,None,Mid
4177,2022-11-19,Canada,Basic,40,9.26,0,No,40,0,1123,Medium,None,Mid
4178,2022-09-20,UK,Premium,40,3.59,1,No,40,0,1183,Low,Moderate,Mid
4179,2022-03-16,UK,Basic,20,6.86,0,No,20,0,1371,Medium,None,Low
4180,2021-07-23,UK,Premium,70,21.07,1,No,70,0,1607,High,Moderate,High
4181,2022-05-01,Canada,Standard,20,11.44,1,No,20,0,1325,Medium,Moderate,Low
4182,2023-04-13,USA,Standard,70,0.42,2,No,70,0,978,Low,Moderate,High
4183,2021-01-31,UK,Standard,70,15.56,0,No,70,0,1780,Medium,None,High
4184,2022-01-23,USA,Premium,20,14.09,2,No,20,0,1423,Medium,Moderate,Low
4185,2022-09-17,USA,Basic,20,4.63,1,No,20,0,1186,Low,Moderate,Low
4186,2023-05-27,Australia,Standard,70,7.31,4,No,70,0,934,Medium,High,High
4187,2022-03-10,Canada,Standard,40,3.4,2,No,40,0,1377,Low,Moderate,Mid
4188,2023-04-17,Canada,Standard,40,11.27,0,No,40,0,974,Medium,None,Mid
4189,2022-01-11,Australia,Premium,40,8.01,0,No,40,0,1435,Medium,None,Mid
4190,2021-12-10,Australia,Basic,40,2.32,2,No,40,0,1467,Low,Moderate,Mid
4191,2022-03-19,USA,Standard,70,11.27,0,No,70,0,1368,Medium,None,High
4192,2022-08-02,UK,Standard,40,3.66,0,No,40,0,1232,Low,None,Mid
4193,2021-03-16,Canada,Basic,40,10.91,0,Yes,40,1,1736,Medium,None,Mid
4194,2022-07-11,UK,Basic,40,6.37,3,No,40,0,1254,Medium,Moderate,Mid
4195,2023-02-11,UK,Standard,70,4.49,1,No,70,0,1039,Low,Moderate,High
4196,2022-10-28,Australia,Premium,20,1.94,4,Yes,20,1,1145,Low,High,Low
4197,2021-06-04,UK,Basic,40,0.48,1,No,40,0,1656,Low,Moderate,Mid
4198,2022-03-06,USA,Premium,70,6.35,0,Yes,70,1,1381,Medium,None,High
4199,2021-12-29,Australia,Basic,70,18.72,0,No,70,0,1448,Medium,None,High
4200,2022-03-24,UK,Basic,40,5.99,1,Yes,40,1,1363,Medium,Moderate,Mid
4201,2021-08-22,Australia,Basic,20,12.84,1,No,20,0,1577,Medium,Moderate,Low
4202,2022-07-17,USA,Basic,20,7.65,0,No,20,0,1248,Medium,None,Low
4203,2023-03-29,USA,Basic,20,20.5,2,No,20,0,993,High,Moderate,Low
4204,2021-09-19,UK,Basic,70,5.94,2,No,70,0,1549,Medium,Moderate,High
4205,2023-04-07,Australia,Standard,40,24.13,1,Yes,40,1,984,High,Moderate,Mid
4206,2021-05-05,UK,Standard,40,9.95,0,No,40,0,1686,Medium,None,Mid
4207,2021-09-02,UK,Basic,70,8.06,2,No,70,0,1566,Medium,Moderate,High
4208,2022-06-26,Australia,Basic,40,2.69,2,No,40,0,1269,Low,Moderate,Mid
4209,2022-04-30,UK,Basic,40,13.72,2,No,40,0,1326,Medium,Moderate,Mid
4210,2021-05-02,USA,Standard,20,9.67,2,Yes,20,1,1689,Medium,Moderate,Low
4211,2021-05-05,Australia,Basic,40,5.4,3,No,40,0,1686,Medium,Moderate,Mid
4212,2022-07-03,Australia,Basic,40,16.74,4,No,40,0,1262,Medium,High,Mid
4213,2021-06-19,Australia,Premium,70,8.25,0,No,70,0,1641,Medium,None,High
4214,2021-05-04,Australia,Premium,70,9.75,0,No,70,0,1687,Medium,None,High
4215,2023-05-19,UK,Basic,20,2.31,2,No,20,0,942,Low,Moderate,Low
4216,2021-02-04,UK,Basic,70,7.34,1,No,70,0,1776,Medium,Moderate,High
4217,2021-03-28,USA,Basic,20,4.34,0,No,20,0,1724,Low,None,Low
4218,2022-10-08,Canada,Standard,20,3.06,0,No,20,0,1165,Low,None,Low
4219,2022-12-09,Canada,Standard,40,6.92,3,No,40,0,1103,Medium,Moderate,Mid
4220,2023-02-25,USA,Basic,20,16.93,1,Yes,20,1,1025,Medium,Moderate,Low
4221,2021-07-20,Canada,Standard,40,7.68,1,Yes,40,1,1610,Medium,Moderate,Mid
4222,2022-01-04,USA,Basic,20,20.31,0,No,20,0,1442,High,None,Low
4223,2023-03-08,UK,Basic,70,1.71,2,No,70,0,1014,Low,Moderate,High
4224,2021-03-18,Australia,Basic,70,2.04,0,Yes,70,1,1734,Low,None,High
4225,2021-02-28,Australia,Basic,70,13.07,0,Yes,70,1,1752,Medium,None,High
4226,2022-03-07,UK,Basic,20,19.77,0,No,20,0,1380,Medium,None,Low
4227,2022-09-30,Australia,Basic,20,1.47,2,No,20,0,1173,Low,Moderate,Low
4228,2022-05-15,Australia,Basic,40,6.55,0,No,40,0,1311,Medium,None,Mid
4229,2021-04-19,Canada,Basic,40,19.98,0,Yes,40,1,1702,Medium,None,Mid
4230,2023-01-06,UK,Standard,40,2.46,1,No,40,0,1075,Low,Moderate,Mid
4231,2021-10-05,Canada,Basic,40,4.26,1,No,40,0,1533,Low,Moderate,Mid
4232,2021-03-09,Canada,Basic,20,11.25,1,No,20,0,1743,Medium,Moderate,Low
4233,2021-03-10,Australia,Standard,20,8.99,0,No,20,0,1742,Medium,None,Low
4234,2021-06-14,Australia,Standard,40,3.07,0,Yes,40,1,1646,Low,None,Mid
4235,2022-05-04,UK,Premium,20,0.62,2,No,20,0,1322,Low,Moderate,Low
4236,2021-11-01,Australia,Basic,20,8.92,1,No,20,0,1506,Medium,Moderate,Low
4237,2022-11-05,Australia,Basic,20,1.64,0,No,20,0,1137,Low,None,Low
4238,2021-12-31,UK,Standard,20,16.3,2,No,20,0,1446,Medium,Moderate,Low
4239,2023-05-04,Australia,Standard,40,4.85,2,No,40,0,957,Low,Moderate,Mid
4240,2023-04-01,Canada,Basic,40,10.16,1,No,40,0,990,Medium,Moderate,Mid
4241,2022-01-14,UK,Premium,20,12.16,3,No,20,0,1432,Medium,Moderate,Low
4242,2021-12-09,Australia,Basic,70,16.64,2,No,70,0,1468,Medium,Moderate,High
4243,2023-06-18,USA,Premium,40,15.79,1,No,40,0,912,Medium,Moderate,Mid
4244,2022-07-08,UK,Premium,40,5.39,0,No,40,0,1257,Medium,None,Mid
4245,2021-12-20,UK,Standard,70,9.29,0,No,70,0,1457,Medium,None,High
4246,2022-02-20,USA,Premium,40,35.17,2,No,40,0,1395,High,Moderate,Mid
4247,2021-04-19,Australia,Standard,70,28.11,1,Yes,70,1,1702,High,Moderate,High
4248,2022-07-17,Australia,Basic,70,14.41,3,No,70,0,1248,Medium,Moderate,High
4249,2023-02-01,UK,Basic,20,14.43,2,Yes,20,1,1049,Medium,Moderate,Low
4250,2022-05-12,UK,Basic,40,4.34,0,No,40,0,1314,Low,None,Mid
4251,2021-12-07,Australia,Basic,70,8.24,4,No,70,0,1470,Medium,High,High
4252,2022-01-18,Australia,Standard,20,12.8,1,No,20,0,1428,Medium,Moderate,Low
4253,2022-06-17,Canada,Basic,40,6.79,1,No,40,0,1278,Medium,Moderate,Mid
4254,2021-10-27,UK,Basic,20,4.01,3,No,20,0,1511,Low,Moderate,Low
4255,2021-05-19,UK,Standard,20,21.86,2,No,20,0,1672,High,Moderate,Low
4256,2021-12-25,USA,Premium,70,31.86,1,No,70,0,1452,High,Moderate,High
4257,2023-04-16,Canada,Basic,40,10.96,4,No,40,0,975,Medium,High,Mid
4258,2022-05-14,Australia,Basic,20,11.16,1,No,20,0,1312,Medium,Moderate,Low
4259,2022-01-20,Canada,Basic,70,9.65,1,No,70,0,1426,Medium,Moderate,High
4260,2022-08-27,Australia,Standard,70,18.19,3,No,70,0,1207,Medium,Moderate,High
4261,2021-10-07,Australia,Basic,20,2.17,0,Yes,20,1,1531,Low,None,Low
4262,2022-09-29,Canada,Standard,20,5.11,3,Yes,20,1,1174,Medium,Moderate,Low
4263,2022-04-28,UK,Basic,70,12.52,2,No,70,0,1328,Medium,Moderate,High
4264,2021-04-21,Australia,Basic,20,7.49,2,No,20,0,1700,Medium,Moderate,Low
